Change Id,Date & Time,System,Originator,Responsible,CR Reference,I2 Reference,Topic,Status,Baseline System,Baseline Subsystem,Baseline Number,Item System,Item Subsystem,Path,File Name
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.13,ESC,BUSINESS,sources/BManager/source,ElementaryRsaManagerImpl.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.98,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,TrafficVolumeSetTransform.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.102,ESC,KERNEL,sources/Support/source,CacdUuid.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.98,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,RefLocUpdateTransform.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.98,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,UnitUpdateTransform.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.8,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,RefLocUpdateTransform.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.107,ENV,ENV_CONFIG,sources/application,ReplayMidrCram.pl
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.10,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,LiveUpdateTransform.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.102,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,LiveUpdateTransform.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.8,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,RestrictionUpdateTransform.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.98,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,RouteUpdateTransform.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.104,ESC,BUSINESS,sources/BManager/source,ElementaryRsaManagerImpl.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.98,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,LiveUpdateTransform.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.8,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,FlowUpdateTransform.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.102,ESC,DATALOAD,sources/DAReporter/source,DepAppReporter.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.98,ESC,CLIENTADAPTER_B,sources/test/UsePlanClient/source,UsePlanClient.h
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.98,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,FlowUpdateTransform.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.13,ESC,CLIENTADAPTER_B,sources/test/UsePlanClient/source,UsePlanClient.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.8,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,TrafficVolumeUpdateTransform.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.102,ESC,BUSINESS,sources/BCiam/source,AbstractUpdater.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.8,ESC,BUSINESS,sources/BCiam/source,AupValidation.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.106,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,TrafficVolumeUpdateTransform.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.98,ESC,BUSINESS,sources/BCiam/source,AupValidation.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.102,ESC,CLIENTADAPTER,sources/source,Adaptor.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.98,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,RestrictionUpdateTransform.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.98,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,TrafficVolumeUpdateTransform.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.98,ESC,CLIENTADAPTER_B,sources/test/UsePlanClient/source,UsePlanClient.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.98,ENV,ENV_CONFIG,sources/application,ReplayMidrCram.pl
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.8,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,LiveUpdateTransform.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.10,ESC,KERNEL,sources/Support/source,CacdUuid.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.13,ENV,ENV_CONFIG,sources/application,ReplayMidrCram.pl
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.98,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,SetOfAerodromesUpdateTransform.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.10,ESC,CLIENTADAPTER,sources/source,Adaptor.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.10,ESC,DATALOAD,sources/DAReporter/source,DepAppReporter.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.104,ENV,ENV_CONFIG,sources/application,ReplayMidrCram.pl
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.8,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,RouteUpdateTransform.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.10,ESC,BUSINESS,sources/BCiam/source,AbstractUpdater.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.8,ENV,ENV_CONFIG,sources/application,ReplayMidrCram.pl
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.8,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,LiveUpdateTransform.h
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.8,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,TrafficVolumeSetTransform.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.106,ESC,BUSINESS,sources/BOther/source,RuleRSOverlappingDctLimitsOnAirspaces.h
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.106,ESC,BUSINESS,sources/BOther/source,RuleRSOverlappingDctLimitsOnAirspaces.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.8,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,SetOfAerodromesUpdateTransform.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.8,ESC,CLIENTADAPTER_B,sources/test/UsePlanClient/source,UsePlanClient.h
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.82.10,ESC,BUSINESS,sources/BCiam/source,AupValidation.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.107,ESC,CLIENTADAPTER_B,sources/test/UsePlanClient/source,UsePlanClient.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.102,ESC,BUSINESS,sources/BCiam/source,AupValidation.cpp
SC_060814,2011-12-02T13:03:25,ENV,ABC,undef,undef,I2_083876,undef,CLOSED,ENV,ENV_CONFIG,16.0.98,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,LiveUpdateTransform.h
SC_057849,2011-04-01T09:41:37,ESC,ABC,undef,undef,I2_081659,undef,CLOSED,ENV,ENV_CONFIG,15.5.72,ESC,BUSINESS,sources/BCiam/source,UupManager.cpp
SC_057849,2011-04-01T09:41:37,ESC,ABC,undef,undef,I2_081659,undef,CLOSED,ENV,ENV_CONFIG,15.5.72,ESC,BUSINESS,sources/BCiam/source,UupManager.h
SC_058927,2011-06-23T14:27:19,ESC,ABC,undef,undef,I2_082408,undef,CLOSED,ENV,ENV_CONFIG,15.5.147,ESC,BUSINESS,sources/BOther/source,migrateCrossDCTJob.h
SC_058927,2011-06-23T14:27:19,ESC,ABC,undef,undef,I2_082408,undef,CLOSED,ENV,ENV_CONFIG,15.5.146,ESC,BUSINESS,sources/BOther/source,DctLimitValidator.cpp
SC_058927,2011-06-23T14:27:19,ESC,ABC,undef,undef,I2_082408,undef,CLOSED,ENV,ENV_CONFIG,15.5.147,ESC,BUSINESS,sources/BOther/source,migrateCrossDCTJob.cpp
SC_058927,2011-06-23T14:27:19,ESC,ABC,undef,undef,I2_082408,undef,CLOSED,ENV,ENV_CONFIG,15.5.146,ESC,BUSINESS,sources/BOther/source,DctLimitValidator.h
SC_061406,2012-01-18T12:59:25,ESC,ABC,undef,undef,I2_084297,undef,CLOSED,ENV,ENV_CONFIG,16.0.108.1,ESC,KERNEL,sources/States/source,EBESpecification.cpp
SC_061406,2012-01-18T12:59:25,ESC,ABC,undef,undef,I2_084297,undef,CLOSED,ENV,ENV_CONFIG,16.5.13,ESC,KERNEL,sources/States/source,EBESpecification.cpp
SC_061406,2012-01-18T12:59:25,ESC,ABC,undef,undef,I2_084297,undef,CLOSED,ENV,ENV_CONFIG,16.0.107.16,ESC,KERNEL,sources/States/source,EBESpecification.cpp
SC_061406,2012-01-18T12:59:25,ESC,ABC,undef,undef,I2_084297,undef,CLOSED,ENV,ENV_CONFIG,16.5.57,ESC,KERNEL,sources/States/source,EBESpecification.cpp
SC_058780,2011-06-09T09:07:03,ESC,ABC,undef,undef,I2_082229,undef,CLOSED,ENV,ENV_CONFIG,15.5.137,ESC,BUSINESS,sources/BOther/source,RuleRSCrossBorderDctSegment.h
SC_058780,2011-06-09T09:07:03,ESC,ABC,undef,undef,I2_082229,undef,CLOSED,ENV,ENV_CONFIG,15.5.137,ESC,KERNEL,sources/Geometry/source,AirspaceSetPartition.cpp
SC_058780,2011-06-09T09:07:03,ESC,ABC,undef,undef,I2_082229,undef,CLOSED,ENV,ENV_CONFIG,15.5.137,ESC,BUSINESS,sources/BOther/source,RuleRSCrossBorderDctSegment.cpp
SC_058396,2011-05-12T07:09:11,ESC,ABC,undef,undef,I2_082014,undef,CLOSED,ENV,ENV_CONFIG,15.5.109,ESC,BUSINESS,sources/BMandatoryValidation/source,VMErrorRestriction.cpp
SC_058396,2011-05-12T07:09:11,ESC,ABC,undef,undef,I2_082014,undef,CLOSED,ENV,ENV_CONFIG,15.5.109,ESC,BUSINESS,sources/BMandatoryValidation/source,VFlowRestriction.cpp
SC_058396,2011-05-12T07:09:11,ESC,ABC,undef,undef,I2_082014,undef,CLOSED,ENV,ENV_CONFIG,15.5.109,ESC,BUSINESS,sources/BMandatoryValidation/source,VMErrorRestriction.h
SC_058396,2011-05-12T07:09:11,ESC,ABC,undef,undef,I2_082014,undef,CLOSED,ENV,ENV_CONFIG,15.5.109,ESC,BUSINESS,sources/BMandatoryValidation/source,VFlowRestriction.h
SC_058793,2011-06-09T13:03:37,ESC,ABC,undef,undef,I2_082021,undef,CLOSED,ENV,ENV_CONFIG,15.5.137,ESC,BUSINESS,sources/BOther/source,DctLimitValidator.cpp
SC_057681,2011-03-23T11:14:20,ESC,ABC,undef,undef,I2_081492,undef,CLOSED,ENV,ENV_CONFIG,15.5.64,ESC,BUSINESS,sources/BManager/source,ReferenceLocationManagerImpl.cpp
SC_057681,2011-03-23T11:14:20,ESC,ABC,undef,undef,I2_081492,undef,CLOSED,ENV,ENV_CONFIG,15.0.96.41,ESC,BUSINESS,sources/BManager/source,ReferenceLocationManagerImpl.cpp
SC_058016,2011-04-13T08:43:36,ESC,ABC,undef,undef,I2_081779,undef,CLOSED,ENV,ENV_CONFIG,15.5.82,ESC,BUSINESS,sources/BMandatoryValidation/source,VMErrorRestriction.cpp
SC_058895,2011-06-22T07:24:03,ESC,ABC,undef,undef,I2_082372,undef,CLOSED,ENV,ENV_CONFIG,15.5.145,ESC,BUSINESS,sources/BOther/source,RuleRSCrossBorderDctSegment.cpp
SC_058895,2011-06-22T07:24:03,ESC,ABC,undef,undef,I2_082372,undef,CLOSED,ENV,ENV_CONFIG,15.5.145,ESC,BUSINESS,sources/BOther/source,RuleRSCrossBorderDctSegment.h
SC_058895,2011-06-22T07:24:03,ESC,ABC,undef,undef,I2_082372,undef,CLOSED,ENV,ENV_CONFIG,15.5.145,ESC,BUSINESS,sources/BManager/source,FlowRestrictionManagerImpl.cpp
SC_060390,2011-10-27T14:31:55,ESC,ABC,undef,undef,I2_083502,undef,CLOSED,ENV,ENV_CONFIG,16.0.69,ESC,BUSINESS,sources/BOther/source,RuleRSDctOverlapNasOrIr.cpp
SC_060390,2011-10-27T14:31:55,ESC,ABC,undef,undef,I2_083502,undef,CLOSED,ENV,ENV_CONFIG,15.5.154.42,ESC,BUSINESS,sources/BOther/source,RuleRSDctOverlapNasOrIr.cpp
SC_059411,2011-08-08T13:43:07,ESC,ABC,undef,undef,I2_082793,undef,CLOSED,ENV,ENV_CONFIG,16.0.15,ESC,BUSINESS,sources/BOther/source,RuleRSOverlappingDctLimitsOnAirspaces.h
SC_059411,2011-08-08T13:43:07,ESC,ABC,undef,undef,I2_082793,undef,CLOSED,ENV,ENV_CONFIG,15.5.154.22,ESC,BUSINESS,sources/BOther/source,RuleRSOverlappingDctLimitsOnAirspaces.h
SC_059411,2011-08-08T13:43:07,ESC,ABC,undef,undef,I2_082793,undef,CLOSED,ENV,ENV_CONFIG,15.5.154.23,ESC,BUSINESS,sources/BOther/source,RuleRSOverlappingDctLimitsOnAirspaces.h
SC_059411,2011-08-08T13:43:07,ESC,ABC,undef,undef,I2_082793,undef,CLOSED,ENV,ENV_CONFIG,15.5.154.22,ESC,BUSINESS,sources/BOther/source,RuleRSOverlappingDctLimitsOnAirspaces.cpp
SC_059411,2011-08-08T13:43:07,ESC,ABC,undef,undef,I2_082793,undef,CLOSED,ENV,ENV_CONFIG,16.0.15,ESC,BUSINESS,sources/BOther/source,RuleRSOverlappingDctLimitsOnAirspaces.cpp
SC_059411,2011-08-08T13:43:07,ESC,ABC,undef,undef,I2_082793,undef,CLOSED,ENV,ENV_CONFIG,15.5.154.23,ESC,BUSINESS,sources/BOther/source,RuleRSOverlappingDctLimitsOnAirspaces.cpp
SC_060528,2011-11-10T13:46:04,ENV,ABC,undef,CR_033171,undef,undef,CLOSED,ENV,ENV_CONFIG,17.0.64,ESC,KERNEL,sources/Infra/source,TransactionManager.cpp
SC_060528,2011-11-10T13:46:04,ENV,ABC,undef,CR_033171,undef,undef,CLOSED,ENV,ENV_CONFIG,17.0.64,ESC,KERNEL,sources/Infra/source,KernelManagerBackPointers.cpp
SC_060528,2011-11-10T13:46:04,ENV,ABC,undef,CR_033171,undef,undef,CLOSED,ENV,ENV_CONFIG,16.5.139.2,ESC,KERNEL,sources/Infra/source,TransactionManager.cpp
SC_060528,2011-11-10T13:46:04,ENV,ABC,undef,CR_033171,undef,undef,CLOSED,ENV,ENV_CONFIG,17.0.64,ESC,KERNEL,sources/Infra/source,DataReleaseManager.h
SC_060528,2011-11-10T13:46:04,ENV,ABC,undef,CR_033171,undef,undef,CLOSED,ENV,ENV_CONFIG,16.5.139.2,ESC,BUSINESS,sources/BOther/source,Environment.h
SC_060528,2011-11-10T13:46:04,ENV,ABC,undef,CR_033171,undef,undef,CLOSED,ENV,ENV_CONFIG,16.5.139.2,ESC,KERNEL,sources/Infra/source,DataReleaseManager.cpp
SC_060528,2011-11-10T13:46:04,ENV,ABC,undef,CR_033171,undef,undef,CLOSED,ENV,ENV_CONFIG,16.5.139.2,ESC,KERNEL,sources/Persistence/source/server/business,DataRelease.cpp
SC_060528,2011-11-10T13:46:04,ENV,ABC,undef,CR_033171,undef,undef,CLOSED,ENV,ENV_CONFIG,17.0.64,ESC,KERNEL,sources/Infra/source,TransactionManager.h
SC_060528,2011-11-10T13:46:04,ENV,ABC,undef,CR_033171,undef,undef,CLOSED,ENV,ENV_CONFIG,16.5.139.2,ESC,KERNEL,sources/Infra/source,KernelManager.cpp
SC_060528,2011-11-10T13:46:04,ENV,ABC,undef,CR_033171,undef,undef,CLOSED,ENV,ENV_CONFIG,16.5.139.2,ESC,BUSINESS,sources/BOther/source,Environment.cpp
SC_060528,2011-11-10T13:46:04,ENV,ABC,undef,CR_033171,undef,undef,CLOSED,ENV,ENV_CONFIG,16.5.139.2,ESC,KERNEL,sources/Persistence/source/server/business,Handle.cpp
SC_060528,2011-11-10T13:46:04,ENV,ABC,undef,CR_033171,undef,undef,CLOSED,ENV,ENV_CONFIG,16.0.80,ENV,ENV_CONFIG,sources/application,cramClient.ksh
SC_060528,2011-11-10T13:46:04,ENV,ABC,undef,CR_033171,undef,undef,CLOSED,ENV,ENV_CONFIG,16.5.139.2,ESC,KERNEL,sources/Infra/source,TransactionManager.h
SC_060528,2011-11-10T13:46:04,ENV,ABC,undef,CR_033171,undef,undef,CLOSED,ENV,ENV_CONFIG,16.0.80,ENV,ENV_CONFIG,sources/application,undef
SC_060528,2011-11-10T13:46:04,ENV,ABC,undef,CR_033171,undef,undef,CLOSED,ENV,ENV_CONFIG,16.5.139.2,ESC,KERNEL,sources/Persistence/source/server/business,Handle.hh
SC_060528,2011-11-10T13:46:04,ENV,ABC,undef,CR_033171,undef,undef,CLOSED,ENV,ENV_CONFIG,16.5.139.2,ESC,KERNEL,sources/Infra/source,KernelManagerBackPointers.cpp
SC_060528,2011-11-10T13:46:04,ENV,ABC,undef,CR_033171,undef,undef,CLOSED,ENV,ENV_CONFIG,16.5.139.2,ESC,KERNEL,sources/Infra/source,DataReleaseManager.h
SC_060528,2011-11-10T13:46:04,ENV,ABC,undef,CR_033171,undef,undef,CLOSED,ENV,ENV_CONFIG,16.0.80,ENV,ENV_CONFIG,sources/application,UsePlanClientWrapper.ksh
SC_060528,2011-11-10T13:46:04,ENV,ABC,undef,CR_033171,undef,undef,CLOSED,ENV,ENV_CONFIG,17.0.64,ESC,KERNEL,sources/Infra/source,KernelManager.cpp
SC_056458,2011-01-10T14:15:18,ENV,ABC,undef,undef,I2_080436,undef,CLOSED,ENV,ENV_CONFIG,15.5.18,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,RefLocUpdateTransform.cpp
SC_056458,2011-01-10T14:15:18,ENV,ABC,undef,undef,I2_080436,undef,CLOSED,ENV,ENV_CONFIG,15.0.96.15,ESC,CLIENTADAPTER_B,sources/test/LiveUpdate/source,RefLocUpdateTransform.cpp
SC_058152,2011-04-26T10:03:33,ESC,ABC,undef,undef,I2_081888,undef,CLOSED,ENV,ENV_CONFIG,15.5.90,ESC,BUSINESS,sources/BOther/source,DctLimitValidator.cpp
SC_058436,2011-05-16T07:50:23,ESC,ABC,undef,undef,I2_082067,undef,CLOSED,ENV,ENV_CONFIG,15.5.112,ESC,BUSINESS,sources/BOther/source,DctLimitValidator.cpp
SC_058436,2011-05-16T07:50:23,ESC,ABC,undef,undef,I2_082067,undef,CLOSED,ENV,ENV_CONFIG,15.5.112,ESC,BUSINESS,sources/BOther/source,DctLimitValidator.h
SC_058436,2011-05-16T07:50:23,ESC,ABC,undef,undef,I2_082067,undef,CLOSED,ENV,ENV_CONFIG,15.5.112,ESC,BUSINESS,sources/BObject/source,FlowRestriction.cpp
SC_058858,2011-06-17T08:18:25,ESC,ABC,undef,undef,I2_082280,undef,CLOSED,ENV,ENV_CONFIG,15.5.143,ESC,BUSINESS,sources/BOther/source,RuleRSCrossBorderDctSegment.cpp
SC_058397,2011-05-12T07:14:08,ESC,ABC,undef,undef,I2_081908,undef,CLOSED,ENV,ENV_CONFIG,15.5.109,ESC,CLIENTADAPTER,sources/source,EnvFlowRestrictionServiceMapper.cpp
SC_058397,2011-05-12T07:14:08,ESC,ABC,undef,undef,I2_081908,undef,CLOSED,ENV,ENV_CONFIG,15.5.109,ESC,BUSINESS,sources/BObject/source,FlowRestriction.cpp
SC_058397,2011-05-12T07:14:08,ESC,ABC,undef,undef,I2_081908,undef,CLOSED,ENV,ENV_CONFIG,15.5.109,ESC,BUSINESS,sources/BObject/source,FlowRestriction.h
SC_060303,2011-10-21T11:52:04,ESC,ABC,undef,undef,I2_083414,undef,CLOSED,ENV,ENV_CONFIG,16.0.64,ESC,BUSINESS,sources/BMandatoryValidation/source,VTrafficVolume.cpp
SC_060303,2011-10-21T11:52:04,ESC,ABC,undef,undef,I2_083414,undef,CLOSED,ENV,ENV_CONFIG,15.5.154.41,ESC,BUSINESS,sources/BMandatoryValidation/source,VTrafficVolume.cpp
SC_065189,2012-09-07T09:00:35,ESC,ABC,GDR,undef,undef,undef,CLOSED,ENV,ENV_CONFIG,17.0.36,ESC,BUSINESS,sources/BOther/source,HSPTTrafficFlowValidator.cpp
SC_065189,2012-09-07T09:00:35,ESC,ABC,GDR,undef,undef,undef,CLOSED,ENV,ENV_CONFIG,17.0.63,ESC,BUSINESS,sources/BManager/source,DeltaDataManager.cpp
SC_065189,2012-09-07T09:00:35,ESC,ABC,GDR,undef,undef,undef,CLOSED,ENV,ENV_CONFIG,17.0.63,ESC,BUSINESS,sources/source,MergeDeltaDataDistributor.h
SC_065189,2012-09-07T09:00:35,ESC,ABC,GDR,undef,undef,undef,CLOSED,ENV,ENV_CONFIG,17.0.63,ESC,BUSINESS,sources/source,CollectDeltaDataDistributor.cpp
SC_065189,2012-09-07T09:00:35,ESC,ABC,GDR,undef,undef,undef,CLOSED,ENV,ENV_CONFIG,17.0.63,ESC,BUSINESS,sources/source,MergeDeltaDataDistributor.cpp
SC_065189,2012-09-07T09:00:35,ESC,ABC,GDR,undef,undef,undef,CLOSED,ENV,ENV_CONFIG,17.0.63,ESC,BUSINESS,sources/source,MergeDeltaDataParams.h
SC_065189,2012-09-07T09:00:35,ESC,ABC,GDR,undef,undef,undef,CLOSED,ENV,ENV_CONFIG,17.0.63,ESC,BUSINESS,sources/source,MergeDeltaDataParams.cpp
SC_065189,2012-09-07T09:00:35,ESC,ABC,GDR,undef,undef,undef,CLOSED,ENV,ENV_CONFIG,17.0.63,ESC,BUSINESS,sources/source,CollectDeltaDataDistributor.h
SC_065189,2012-09-07T09:00:35,ESC,ABC,GDR,undef,undef,undef,CLOSED,ENV,ENV_CONFIG,17.0.36,ESC,KERNEL_H,sources/source,DependentApplicabilityState.h
SC_065189,2012-09-07T09:00:35,ESC,ABC,GDR,undef,undef,undef,CLOSED,ENV,ENV_CONFIG,17.0.63,ESC,BUSINESS,sources/source,undef
SC_058526,2011-05-19T10:19:40,ESC,ABC,undef,undef,I2_082033,undef,CLOSED,ENV,ENV_CONFIG,15.5.115,ESC,BUSINESS,sources/BManager/source,FlowRestrictionManagerImpl.cpp
SC_062549,2012-03-23T13:11:26,ESC,ABC,undef,undef,I2_083084,undef,CLOSED,ENV,ENV_CONFIG,16.5.64,ESC,BUSINESS,sources/BOther/source,DctLimitValidator.cpp
SC_061385,2012-01-17T14:43:00,ESC,ABC,undef,undef,I2_083133,undef,CLOSED,ENV,ENV_CONFIG,16.5.13,ESC,BUSINESS,sources/BOther/source,DctLimitValidator.h
SC_061385,2012-01-17T14:43:00,ESC,ABC,undef,undef,I2_083133,undef,CLOSED,ENV,ENV_CONFIG,16.0.107.16,ESC,BUSINESS,sources/BOther/source,DctLimitValidator.cpp
SC_061385,2012-01-17T14:43:00,ESC,ABC,undef,undef,I2_083133,undef,CLOSED,ENV,ENV_CONFIG,16.5.13,ESC,BUSINESS,sources/BOther/source,DctLimitValidator.cpp
SC_061385,2012-01-17T14:43:00,ESC,ABC,undef,undef,I2_083133,undef,CLOSED,ENV,ENV_CONFIG,16.0.108.1,ESC,BUSINESS,sources/BOther/source,DctLimitValidator.h
SC_061385,2012-01-17T14:43:00,ESC,ABC,undef,undef,I2_083133,undef,CLOSED,ENV,ENV_CONFIG,16.0.108.1,ESC,BUSINESS,sources/BOther/source,DctLimitValidator.cpp
SC_061385,2012-01-17T14:43:00,ESC,ABC,undef,undef,I2_083133,undef,CLOSED,ENV,ENV_CONFIG,16.0.107.16,ESC,BUSINESS,sources/BOther/source,DctLimitValidator.h
SC_057137,2011-02-14T14:12:30,ESC,ABC,undef,CR_029967,undef,undef,CLOSED,ENV,ENV_CONFIG,15.5.29,ESC,BUSINESS,sources/BOther/source,DctLimitValidator.cpp
SC_057137,2011-02-14T14:12:30,ESC,ABC,undef,CR_029967,undef,undef,CLOSED,ENV,ENV_CONFIG,15.5.64,ESC,BUSINESS,sources/BOther/source,DctLimitValidator.h
