Change Id,Date & Time,System,Originator,Responsible,CR Reference,I2 Reference,Topic,Status,Baseline System,Baseline Subsystem,Baseline Number,Item System,Item Subsystem,Path,File Name
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,RPL,RPL_CONFIG,16.0.47,ELD,ELD_CONFIG,sources/test/mini/sql,dom_table_HOTSPOT_TACT.sql
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.50,ELD,ELD_CONFIG,sources/test/mini/db_debug,DOM_OTMV_PERM
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.70,ELD,ELD_CONFIG,sources/test/mini/cache.text,DOM_OTMV_PERM
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.52,ELD,ELD_CONFIG,sources/test/mini/db_debug,DOM_OTMV_TACT_INFO
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.50,ELD,ELD_CONFIG,sources/test/mini/db_debug,undef
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,ELD,ELD_CONFIG,16.0.46,ELD,DOM,sources/dbt,hotspot_tact.dbt
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.52,ELD,GEO_ENV,sources,env_compile_volume_act_conf.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.62,TACT,TACOT_SCR,sources/an2,test_an2_env_tvs.receive_msg.1.templ
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.50,ELD,ELD_CONFIG,sources/test/mini/sql,undef
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.39,TACT,TACOT_SCR,sources/env,show_cache_heap.templ
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.70,ELD,ELD_CONFIG,sources/test/ref/path_generator/short_test,results
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,ELD,ELD_CONFIG,16.0.46,ELD,GEO_ENV,sources/dbt,undef
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.50,ELD,GEO_ENV,sources,env_update_filter.ads
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.50,ELD,GEO_ENV,sources/dbt,undef
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,ELD,ELD_CONFIG,16.0.56,ELD,GEO_ENV,sources,def_dom_rer_sources.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.50,ELD,ELD_CONFIG,sources/test/mini/cache.text,TRAFFIC_VOLUME_HAS_OTMV
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.50,ELD,GEO_ENV,sources,env_entity-monitor.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.70,ELD,ELD_CONFIG,sources/test/mini/cache.text,DOM_HOTSPOT_TACT
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.36,TACT,TACOT_SCR,sources/archive,flights_measures_oplog.ARCHIVE_ARU.templ
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.70,ELD,ELD_CONFIG,sources/test/mini/cache.text,DOM_OTMV_TACT
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.27,TACT,CORE,sources,otmv_format.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.39,TACT,TACOT_SCR,sources/env,check_env_update_restriction.el
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.70,ELD,ELD_CONFIG,sources/test/mini/sql,dom_table_OTMV_TACT.sql
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.61,ELD,ELD_CONFIG,sources/test/mini/sql,dom_table_HOTSPOT_TACT.sql
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.70,ELD,ELD_CONFIG,sources/test/mini/cache.text,TRAFFIC_VOLUME_HAS_HOTSPOT
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,ELD,ELD_CONFIG,16.0.46,ELD,ELD_CONFIG,sources/test/mini/cache.text,DOM_OTMV_PERM
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.27,TACT,TACOT_SCR,sources/env,traffic_volume_has_otmv_mod.env_update
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.70,ELD,ELD_CONFIG,sources/test/mini/sql,dom_table_OTMV_TACT.sql
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.62,ELD,ELD_CONFIG,sources/test/mini/cache.text,TRAFFIC_VOLUME_HAS_HOTSPOT
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.50,ELD,GEO_ENV,sources,env_compile_traffic_volume_has_hotspot.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.70,ELD,ELD_CONFIG,sources/test/mini/cache.text,TRAFFIC_VOLUME_HAS_OTMV
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.61,ELD,GEO_ENV,sources,env_compile_traffic_volume_has_otmv.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.36,ELD,GEO_ENV,sources,env_dom_rer_sources.ads
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.52,ELD,GEO_ENV,sources,def_traffic_volume_has_hotspot.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,RPL,RPL_CONFIG,16.0.47,ELD,ELD_CONFIG,sources/test/mini/env_update,otmv_perm.env_update
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.61,ELD,ELD_CONFIG,sources/test/mini/cache.text,DOM_HOTSPOT_TACT
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.27,ELD,GEO_ENV,sources,env_compile_traffic_volume_has_otmv.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.52,TACT,CORE,sources,remote_query_reply-count_queries.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.50,ELD,GEO_ENV,sources,def_dom_otmv_tact.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.27,TACT,TACOT_SCR,sources/env,traffic_volume_has_otmv_add.env_update
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,ELD,ELD_CONFIG,16.0.46,ELD,GEO_ENV,sources,undef
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,ELD,ELD_CONFIG,16.0.46,ELD,ELD_CONFIG,sources/test/mini/db_debug,DOM_OTMV_PERM_INFO
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.50,ELD,GEO_ENV,sources,env_dom_hotspot_tact_db_debug_p.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.50,ELD,GEO_ENV,sources,env_entity.ads
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,ELD,ELD_CONFIG,16.0.64,ELD,ELD_CONFIG,sources/test/mini/db_debug,DOM_HOTSPOT_TACT
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,RPL,RPL_CONFIG,16.0.58,ELD,GEO_ENV,sources,env_rerouting_source.ads
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,ERS,ERS_CONFIG,16.5.0,TOOL,COMMON_CONFIG,sources/dbt,users_devd.dbt
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.50,ELD,GEO_ENV,sources/dbt,env_traffic_volume_has_hotspot.dbt
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.27,ELD,GEO_ENV,sources,env_traffic_volume_has_hotspot_db_debug_p.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.50,ELD,ELD_CONFIG,sources/test/mini/cache.text,undef
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,RPL,RPL_CONFIG,16.0.47,ELD,DOM,sources/dbt,otmv_tact.dbt
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,ELD,ELD_CONFIG,16.0.46,ELD,ELD_CONFIG,sources/test/mini/sql,dom_table_OTMV_PERM.sql
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,RPL,RPL_CONFIG,16.0.47,ELD,ELD_CONFIG,sources/test/mini/cache.text,DOM_OTMV_TACT_INFO
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TAM,TAM_CONFIG,16.0.17,TOOL,COMMON_CONFIG,sources/dbt,users_devd.dbt
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.50,ELD,GEO_ENV,sources,geo_env_cache.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,RPL,RPL_CONFIG,16.0.47,ELD,DOM,sources/dbt,hotspot_tact.dbt
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.50,ELD,GEO_ENV,special_files,10_use.setup
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,ELD,ELD_CONFIG,16.0.64,ELD,ELD_CONFIG,sources/test/ref/path_generator/short_test,results
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,ELD,ELD_CONFIG,16.0.64,ELD,DOM,sources,load_and_convert_dom_data.ksh
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.18,TOOL,COMMON_CONFIG,sources/dbt,users_devd.dbt
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.27,ELD,GEO_ENV,sources,env_compile_volume_act_conf.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.39,ELD,GEO_ENV,sources,env_compile_traffic_volume_has_hotspot.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.70,ELD,ELD_CONFIG,sources/test/mini/sql,dom_table_OTMV_PERM.sql
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.39,ELD,ELD_CONFIG,sources/test/mini/cache.text,TRAFFIC_VOLUME_HAS_HOTSPOT
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,ELD,ELD_CONFIG,16.0.46,ELD,GEO_ENV,sources,def_traffic_volume_has_hotspot.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.70,ELD,DOM,sources,load_and_convert_dom_data.ksh
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,ELD,ELD_CONFIG,16.0.46,ELD,GEO_ENV,sources,env_update_filter.ads
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.27,TACT,UIF,sources,scenario-view.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,RPL,RPL_CONFIG,16.0.47,ELD,ELD_CONFIG,sources/test/mini/db_debug,DOM_HOTSPOT_TACT
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,RPL,RPL_CONFIG,16.0.47,ELD,GEO_ENV,sources,dom_otmv.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.70,TACT,TACOT_SCR,sources/an2,test_an2_otmv.query_reply_6.templ
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.36,TACT,CORE,sources,rerouting-tact.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.63,ELD,GEO_ENV,sources,def_dom_rer_sources.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.70,ELD,ELD_CONFIG,sources/test/mini/db_debug,DOM_HOTSPOT_TACT
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.61,ELD,GEO_ENV,sources,env_rerouting_source.ads
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.52,ELD,ELD_CONFIG,sources/test/mini/cache.text,TRAFFIC_VOLUME_HAS_OTMV
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.70,ELD,GEO_ENV,special_files,10_use.setup
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.50,ELD,GEO_ENV,sources,env_dom_hotspot_tact_info_db_debug_p.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.50,ELD,GEO_ENV,sources,env_traffic_volume_has_hotspot.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.27,ELD,ELD_CONFIG,sources/test/mini/cache.text,TRAFFIC_VOLUME_HAS_HOTSPOT
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.52,ELD,GEO_ENV,sources,env_dom_hotspot_tact_db_debug_p.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,RPL,RPL_CONFIG,16.0.47,ELD,ELD_CONFIG,sources/test/mini/sql,dom_table_OTMV_PERM.sql
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.61,ELD,ELD_CONFIG,sources/test/mini/db_debug,TRAFFIC_VOLUME_HAS_HOTSPOT
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.52,TACT,UIF,sources,scenario-view.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.50,ELD,GEO_ENV,sources,env_dom_otmv_perm.ads
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.27,ELD,GEO_ENV,sources,env_compile_configuration_info.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.27,ELD,GEO_ENV,sources,undef
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.61,ELD,GEO_ENV,sources,def_traffic_volume_has_otmv.ads
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.62,ELD,GEO_ENV,sources,env_compile_traffic_volume_has_otmv.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.39,ELD,GEO_ENV,sources,env_restriction_info.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.36,ELD,GEO_ENV,sources,env_traffic_volume_has_otmv.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.70,TACT,TACOT_SCR,sources/an2,test_an2_otmv.query_reply_3.templ
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.50,ELD,ELD_CONFIG,sources/test/mini/db_debug,TRAFFIC_VOLUME_HAS_HOTSPOT
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.39,TACT,TACOT_SCR,sources/an2,test_an2_otmv.update_reply_1.templ
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,RPL,RPL_CONFIG,16.0.67,ELD,DOM,sources,load_and_convert_dom_data.ksh
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.62,ELD,ELD_CONFIG,sources/test/mini/cache.text,REROUTING_INFO
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.52,ELD,ELD_CONFIG,sources/test/mini/cache.text,DOM_HOTSPOT_TACT_INFO
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,ELD,ELD_CONFIG,16.0.46,ELD,ELD_CONFIG,filesets,standard_adadebug
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.50,ELD,GEO_ENV,sources,env_traffic_volume_has_otmv.ads
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.27,TACT,CORE,sources,remote_query_reply-environment_queries.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.70,ELD,ELD_CONFIG,sources/test/mini/sql,dom_table_OTMV_PERM.sql
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.36,ELD,GEO_ENV,sources,env_traffic_volume_has_otmv.ads
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,RPL,RPL_CONFIG,16.0.58,ELD,GEO_ENV,sources,def_dom_rer_sources.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.70,TACT,TACOT_SCR,sources/scenario,test_scenario_otmv.el
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.39,ELD,ELD_CONFIG,sources/test/mini/cache.text,DOM_OTMV_PERM
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,ELD,ELD_CONFIG,16.0.46,ELD,GEO_ENV,sources,def_traffic_volume_has_otmv.ads
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.61,ELD,ELD_CONFIG,sources/test/mini/db_debug,REROUTING_INFO
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.50,ELD,GEO_ENV,sources,def_traffic_volume_has_hotspot.ads
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,ELD,ELD_CONFIG,16.0.64,ELD,ELD_CONFIG,sources/test/mini/cache.text,DOM_OTMV_PERM
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.27,ELD,GEO_ENV,sources,env_compile_traffic_volume_has_hotspot.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,ELD,ELD_CONFIG,16.0.46,ELD,ELD_CONFIG,sources/test/mini/cache.text,DOM_OTMV_TACT_INFO
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.52,ELD,GEO_ENV,sources,env_entity-internals.ads
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.50,ELD,GEO_ENV,sources,def_traffic_volume_has_hotspot.ads
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FLIGHT_CONFIG,16.0.70,ELD,ELD_CONFIG,sources/test/mini/db_debug,DOM_OTMV_TACT
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.27,ELD,GEO_ENV,sources,env_update_filter.ads
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.70,ELD,ELD_CONFIG,sources/test/mini/db_debug,DOM_OTMV_PERM_INFO
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,RPL,RPL_CONFIG,16.0.60,ELD,GEO_ENV,sources,def_dom_rer_sources.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,TACT,TACT_CONFIG,16.0.52,ELD,ELD_CONFIG,sources/test/mini/cache.text,TRAFFIC_VOLUME_HAS_HOTSPOT
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.50,ELD,GEO_ENV,sources,env_compile_traffic_volume_has_hotspot.ads
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,ELD,ELD_CONFIG,16.0.46,ELD,ELD_CONFIG,sources/test/mini/env_update,traffic_volume_ABCWARR.templ
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.63,ELD,GEO_ENV,sources,def_dom_rer_sources.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.27,ELD,DOM,sources,simulate_new_version.184.ksh
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,ELD,ELD_CONFIG,16.0.56,ELD,ELD_CONFIG,sources/test/mini/sql,dom_table_HOTSPOT_TACT.sql
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,CFMUTEST,CFMUTEST_CONFIG,16.0.27,TACT,CORE,sources,scenario-builder.ads
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,RPL,RPL_CONFIG,16.0.67,ELD,ELD_CONFIG,sources/test/mini/cache.text,DOM_OTMV_TACT_INFO
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,RPL,RPL_CONFIG,16.0.47,ELD,GEO_ENV,sources,env_traffic_volume_has_otmv.adb
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,ELD,ELD_CONFIG,16.0.56,ELD,ELD_CONFIG,sources/test/mini/db_debug,DOM_HOTSPOT_TACT_INFO
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,RPL,RPL_CONFIG,16.0.67,ELD,ELD_CONFIG,sources/test/mini/cache.text,TRAFFIC_VOLUME_HAS_HOTSPOT
SC_059340,2011-07-27T07:43:45,ELD,BCD,BCD,CR_033044,undef,FB136,CLOSED,IFPS,FPL_CONFIG,16.0.50,ELD,ELD_CONFIG,sources/test/mini/env_update,otmv_perm.env_update
